,Simulated,Observed,zone,geometry,well
2012-06-04,11.958901,,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-06-05,11.597923,,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-06-06,11.266943,,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-06-07,10.957467,,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-06-08,10.626562,,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-06-09,10.290337,,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-06-10,9.952117,,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-06-11,9.611741,,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-06-12,9.268897,,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-06-13,8.924906,,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-06-14,8.580437,,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-06-15,8.235348,,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-06-16,7.8939295,,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-06-17,7.55421,,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-06-18,7.2107673,17.8374382410279,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-06-19,6.8649817,19.045374892250404,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-06-20,8.201877,15.924359122651598,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-06-21,5.0076246,15.241828785289602,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-06-22,3.7609677,14.7422584681353,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-06-23,2.7078133,14.0970809636358,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-06-24,1.7380885,13.755743204680403,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-06-25,0.81878436,13.1009033510712,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-06-26,0.032464128,12.9765398544891,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-06-27,-0.22519118,13.102861427915304,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-06-28,-0.5303133,13.2507385951664,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-06-29,-0.8641756,13.384492006591,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-06-30,-1.3547502,13.326793810342497,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-07-01,-1.9989808,13.203191098393003,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-07-02,-2.691246,12.877518427000002,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-07-03,-3.357655,,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-07-04,-3.8765318,,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-07-05,-4.3488193,,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-07-06,-4.823069,,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-07-07,-5.315886,12.9677531154767,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-07-08,-5.8393493,12.496418428426399,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-07-09,-6.3269854,11.8459195872511,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-07-10,-6.785238,11.955890903331099,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-07-11,-7.160567,12.598168225227898,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-07-12,-7.5139337,12.839862898127404,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-07-13,-8.141436,15.059453276687503,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-07-14,-7.64195,13.616270916454699,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-07-15,-9.1456175,13.235691730445101,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-07-16,-9.833304,13.810250578190104,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-07-17,-10.345802,14.2850338591625,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-07-18,-10.83508,14.2763248964018,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-07-19,-11.290909,15.6453435081545,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-07-20,-10.838984,20.425677314952903,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-07-21,-8.58482,20.5421294778557,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-07-22,-8.0587845,18.5469958527864,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-07-23,-10.667305,18.1951589474892,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-07-24,-11.566961,17.660030801588203,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-07-25,-11.9932575,18.1478063482762,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-07-26,-11.687548,18.805872516678104,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-07-27,-11.188809,19.2947427053733,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-07-28,-10.765595,19.537895008677904,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-07-29,-9.975533,19.512598400637298,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-07-30,-9.380689,19.417357916006804,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-07-31,-8.893761,26.56174040924,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-08-01,-6.0200424,,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-08-02,-5.8850837,,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-08-03,-6.2754297,19.951773303476298,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-08-04,-6.9753566,19.802205544418303,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-08-05,-7.027183,19.882255941726502,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-08-06,-6.812638,20.0702816862151,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-08-07,-6.369782,24.044060467141403,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-08-08,-3.1729245,29.407284067347103,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-08-09,-0.5604348,26.530281495495803,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-08-10,0.51670223,26.339742288024798,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-08-11,2.609659,22.801877999751003,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-08-12,-0.81228536,21.874334429156402,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-08-13,-1.439153,21.984512010382698,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-08-14,-0.8615541,22.4352295075446,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-08-15,-1.3310077,21.866073482212304,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-08-16,-1.472021,21.7084637169234,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-08-17,-1.1924559,22.256425392664102,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-08-18,-1.0101899,21.916365073978003,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-08-19,-1.0266773,21.0264466004222,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-08-20,-1.0871754,20.871146443567998,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-08-21,-0.6022744,20.855465261189497,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-08-22,-0.58842117,21.1026230111076,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-08-23,-0.36089212,21.1757822605018,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-08-24,-0.30737463,20.9169822125651,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-08-25,-0.3510731,21.1427407266611,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-08-26,-0.05122219,20.975576293624602,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-08-27,0.010588339,20.7117530082097,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-08-28,0.30196646,20.868601076159504,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-08-29,0.57037854,20.8159261688746,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-08-30,0.7397648,21.026368621097003,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-08-31,1.0667459,21.2569860142446,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-09-01,1.6079055,22.085004151349903,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-09-02,1.8316033,21.4152924890866,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-09-03,1.7438446,20.7643468565058,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-09-04,1.6282778,20.8878273327898,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-09-05,1.4778702,20.664416180946002,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-09-06,1.3740995,20.443170716067602,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-09-07,1.6463313,20.524804181832,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-09-08,1.4191587,20.420247972296,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-09-09,1.0827848,,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-09-10,2.047755,25.365627395388,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-09-11,3.3890595,24.679797632476603,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-09-12,3.446004,24.242666063536202,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-09-13,3.6392858,25.651613404850604,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-09-14,4.537292,24.044341976787404,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-09-15,3.2057343,25.6290054148533,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-09-16,5.8407016,26.056194998501898,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-09-17,8.078598,26.112390785351504,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-09-18,9.780652,22.403615718876,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-09-19,6.0823727,23.798697206052697,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-09-20,6.4922833,25.3749842840566,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-09-21,6.8167973,26.683103163733303,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-09-22,7.848018,26.7020510659834,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-09-23,8.078374,26.8502260335783,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-09-24,8.255765,26.670610085974698,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-09-25,8.718396,27.867314380777703,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-09-26,9.488374,27.6219886044348,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-09-27,9.725453,27.591337415113298,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-09-28,10.101137,27.611084888293302,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-09-29,10.46241,27.437447568521502,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-09-30,10.762757,27.2928471230268,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-10-01,10.991467,27.1352777988979,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-10-02,11.180737,27.342128863627902,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-10-03,11.336341,27.455228717322502,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-10-04,11.461644,29.5250983644375,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-10-05,12.898947,28.098404298723803,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-10-06,12.512241,27.614690381315203,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-10-07,12.5292,27.684529777110402,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-10-08,12.865376,27.7851052569515,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-10-09,13.306446,27.925742051958704,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-10-10,13.764417,28.045363017405702,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-10-11,14.195885,28.417851938513802,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-10-12,14.929612,33.0301728549904,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-10-13,18.139547,34.069319444422305,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-10-14,18.219347,32.746700874036605,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-10-15,19.753393,34.9928358027466,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-10-16,19.595,32.7746272360628,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-10-17,19.370485,35.8461777742334,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-10-18,19.489004,31.5668576150515,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-10-19,17.727882,29.2768896340153,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-10-20,17.312716,29.284249082478002,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-10-21,17.118668,29.129082150730103,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-10-22,16.990356,28.7282660238599,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-10-23,17.058973,28.748181465972298,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-10-24,17.284079,31.162810596107303,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-10-25,18.617205,29.2143150106092,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-10-26,18.438848,28.993161738066004,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-10-27,18.741657,28.702007872486003,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-10-28,19.065285,28.407315813283002,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-10-29,19.38568,28.270415856692598,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-10-30,19.696138,28.2365315519847,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-10-31,20.0994,30.823775153304798,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-11-01,21.104887,29.151463303487798,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-11-02,20.820488,28.503644249111797,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-11-03,20.538635,28.228255885887403,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-11-04,20.62801,28.048193264907002,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-11-05,20.985952,28.729688009774602,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-11-06,22.0395,33.680200563811994,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-11-07,22.873558,32.2659558332289,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-11-08,23.99633,34.7225258461567,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-11-09,25.16761,33.8993120299742,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-11-10,24.993334,30.4833805594221,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-11-11,23.387615,29.5806774440949,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-11-12,23.240639,29.257026536285903,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-11-13,23.277124,29.109862343572,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-11-14,23.37916,29.372022250281898,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-11-15,23.797705,34.8597982484515,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-11-16,27.492374,36.1800410381517,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-11-17,28.58729,37.002457678887296,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-11-18,29.526958,37.5576538041246,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-11-19,30.267448,37.954864386619406,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-11-20,30.836721,38.267343398139204,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-11-21,31.253794,38.5865170440844,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-11-22,31.935555,38.8358116463078,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-11-23,32.494614,38.7939908791533,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-11-24,32.679504,38.56619265696911,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-11-25,32.629807,38.463397863755105,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-11-26,32.606033,38.1831407294662,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-11-27,32.45112,37.9654403145702,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-11-28,32.326088,36.948230964740304,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-11-29,30.47494,31.6359403931171,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-11-30,28.516796,31.477897802405,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-12-01,30.997286,35.576234157702004,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-12-02,32.94663,37.754642973330405,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-12-03,34.86643,44.878316171458195,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-12-04,36.14496,45.15900065026919,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-12-05,35.98776,,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-12-06,36.39077,43.472111953469096,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-12-07,37.10521,37.0180573656847,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-12-08,34.017124,41.8335949561783,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-12-09,35.295925,36.610852038438495,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-12-10,33.77166,38.4514695139397,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-12-11,32.946514,32.158771206516406,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-12-12,33.339733,30.980597759138302,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-12-13,30.560265,30.185936955631103,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-12-14,29.654417,39.244980154300706,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-12-15,33.23298,34.0715342459839,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-12-16,30.924726,33.2526523875859,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-12-17,30.64434,32.7858998845489,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-12-18,30.625385,33.7275629936031,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-12-19,31.44821,36.611214962888795,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-12-20,31.73587,33.0447596448177,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-12-21,30.933428,34.449964283470194,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-12-22,34.18277,37.952587225725296,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-12-23,35.681145,41.321107102515896,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-12-24,37.322018,51.675897200612894,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-12-25,39.895287,54.862555112868094,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-12-26,40.337536,46.554582784468096,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-12-27,38.895046,44.6471213524602,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-12-28,38.783756,43.103225984774994,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-12-29,38.3992,42.0608413613962,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-12-30,38.203842,42.5501337620604,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-12-31,38.65887,47.27779237122219,Wohler,POINT (6310010.789337969 1950684.3712524304),LRR0230
2012-01-02,25.449984,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-01-03,25.53791,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-01-04,25.47864,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-01-05,25.361107,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-01-06,25.215641,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-01-07,25.055698,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-01-08,24.88757,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-01-09,24.71428,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-01-10,24.537472,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-01-11,24.358425,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-01-12,24.178146,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-01-13,23.997417,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-01-14,23.816843,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-01-15,23.636835,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-01-16,23.45769,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-01-17,23.279663,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-01-18,23.10296,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-01-19,22.692495,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-01-20,22.06235,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-01-21,21.304272,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-01-22,20.444427,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-01-23,19.518377,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-01-24,18.783894,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-01-25,18.268316,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-01-26,17.857319,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-01-27,17.488733,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-01-28,17.132757,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-01-29,16.778055,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-01-30,16.420715,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-01-31,16.06051,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-02-01,15.698168,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-02-02,15.334477,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-02-03,14.969643,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-02-04,14.6045065,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-02-05,14.239584,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-02-06,13.874901,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-02-07,13.510686,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-02-08,13.147308,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-02-09,12.78557,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-02-10,12.426555,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-02-11,12.070639,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-02-12,11.717397,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-02-13,11.366498,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-02-14,11.017906,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-02-15,10.671828,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-02-16,10.329576,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-02-17,9.991739,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-02-18,9.657539,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-02-19,9.326134,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-02-20,8.996987,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-02-21,8.669806,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-02-22,8.344416,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-02-23,8.022246,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-02-24,7.8792253,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-02-25,8.02924,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-02-26,8.3418865,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-02-27,8.786896,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-02-28,9.345236,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-02-29,9.83025,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-03-01,10.090982,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-03-02,10.301106,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-03-03,10.47198,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-03-04,10.61462,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
2012-03-05,10.735383,,Mirabel,POINT (6306650.1958546145 1944039.2761054174),LRR0127
